DateKey,FullDateAlternateKey,DayNumberOfWeek,EnglishDayNameOfWeek,SpanishDayNameOfWeek,FrenchDayNameOfWeek,DayNumberOfMonth,DayNumberOfYear,WeekNumberOfYear,EnglishMonthName,SpanishMonthName,FrenchMonthName,MonthNumberOfYear,CalendarQuarter,CalendarYear,CalendarSemester,FiscalQuarter,FiscalYear,FiscalSemester
20110731,31-Jul-11,1,Sunday,Domingo,Dimanche,31,212,32,July,Julio,Juillet,7,3,2011,2,1,2011,1
20110801,1-Aug-11,2,Monday,Lunes,Lundi,1,213,32,August,Agosto,Août,8,3,2011,2,1,2011,1
20110802,2-Aug-11,3,Tuesday,Martes,Mardi,2,214,32,August,Agosto,Août,8,3,2011,2,1,2011,1
20110803,3-Aug-11,4,Wednesday,Miércoles,Mercredi,3,215,32,August,Agosto,Août,8,3,2011,2,1,2011,1
20110804,4-Aug-11,5,Thursday,Jueves,Jeudi,4,216,32,August,Agosto,Août,8,3,2011,2,1,2011,1
20110805,5-Aug-11,6,Friday,Viernes,Vendredi,5,217,32,August,Agosto,Août,8,3,2011,2,1,2011,1
20110806,6-Aug-11,7,Saturday,Sábado,Samedi,6,218,32,August,Agosto,Août,8,3,2011,2,1,2011,1
20110807,7-Aug-11,1,Sunday,Domingo,Dimanche,7,219,33,August,Agosto,Août,8,3,2011,2,1,2011,1
20110808,8-Aug-11,2,Monday,Lunes,Lundi,8,220,33,August,Agosto,Août,8,3,2011,2,1,2011,1
20110809,9-Aug-11,3,Tuesday,Martes,Mardi,9,221,33,August,Agosto,Août,8,3,2011,2,1,2011,1
20110810,10-Aug-11,4,Wednesday,Miércoles,Mercredi,10,222,33,August,Agosto,Août,8,3,2011,2,1,2011,1
20110811,11-Aug-11,5,Thursday,Jueves,Jeudi,11,223,33,August,Agosto,Août,8,3,2011,2,1,2011,1
20110812,12-Aug-11,6,Friday,Viernes,Vendredi,12,224,33,August,Agosto,Août,8,3,2011,2,1,2011,1
20110813,13-Aug-11,7,Saturday,Sábado,Samedi,13,225,33,August,Agosto,Août,8,3,2011,2,1,2011,1
20110814,14-Aug-11,1,Sunday,Domingo,Dimanche,14,226,34,August,Agosto,Août,8,3,2011,2,1,2011,1
20110815,15-Aug-11,2,Monday,Lunes,Lundi,15,227,34,August,Agosto,Août,8,3,2011,2,1,2011,1
20110816,16-Aug-11,3,Tuesday,Martes,Mardi,16,228,34,August,Agosto,Août,8,3,2011,2,1,2011,1
20110817,17-Aug-11,4,Wednesday,Miércoles,Mercredi,17,229,34,August,Agosto,Août,8,3,2011,2,1,2011,1
20110818,18-Aug-11,5,Thursday,Jueves,Jeudi,18,230,34,August,Agosto,Août,8,3,2011,2,1,2011,1
20110819,19-Aug-11,6,Friday,Viernes,Vendredi,19,231,34,August,Agosto,Août,8,3,2011,2,1,2011,1
20110820,20-Aug-11,7,Saturday,Sábado,Samedi,20,232,34,August,Agosto,Août,8,3,2011,2,1,2011,1
20110821,21-Aug-11,1,Sunday,Domingo,Dimanche,21,233,35,August,Agosto,Août,8,3,2011,2,1,2011,1
20110822,22-Aug-11,2,Monday,Lunes,Lundi,22,234,35,August,Agosto,Août,8,3,2011,2,1,2011,1
20110823,23-Aug-11,3,Tuesday,Martes,Mardi,23,235,35,August,Agosto,Août,8,3,2011,2,1,2011,1
20110824,24-Aug-11,4,Wednesday,Miércoles,Mercredi,24,236,35,August,Agosto,Août,8,3,2011,2,1,2011,1
20110825,25-Aug-11,5,Thursday,Jueves,Jeudi,25,237,35,August,Agosto,Août,8,3,2011,2,1,2011,1
20110826,26-Aug-11,6,Friday,Viernes,Vendredi,26,238,35,August,Agosto,Août,8,3,2011,2,1,2011,1
20110827,27-Aug-11,7,Saturday,Sábado,Samedi,27,239,35,August,Agosto,Août,8,3,2011,2,1,2011,1
20110828,28-Aug-11,1,Sunday,Domingo,Dimanche,28,240,36,August,Agosto,Août,8,3,2011,2,1,2011,1
20110829,29-Aug-11,2,Monday,Lunes,Lundi,29,241,36,August,Agosto,Août,8,3,2011,2,1,2011,1
20110830,30-Aug-11,3,Tuesday,Martes,Mardi,30,242,36,August,Agosto,Août,8,3,2011,2,1,2011,1
20110831,31-Aug-11,4,Wednesday,Miércoles,Mercredi,31,243,36,August,Agosto,Août,8,3,2011,2,1,2011,1
20110901,1-Sep-11,5,Thursday,Jueves,Jeudi,1,244,36,September,Septiembre,Septembre,9,3,2011,2,1,2011,1
20110902,2-Sep-11,6,Friday,Viernes,Vendredi,2,245,36,September,Septiembre,Septembre,9,3,2011,2,1,2011,1
20110903,3-Sep-11,7,Saturday,Sábado,Samedi,3,246,36,September,Septiembre,Septembre,9,3,2011,2,1,2011,1
20110904,4-Sep-11,1,Sunday,Domingo,Dimanche,4,247,37,September,Septiembre,Septembre,9,3,2011,2,1,2011,1
20110905,5-Sep-11,2,Monday,Lunes,Lundi,5,248,37,September,Septiembre,Septembre,9,3,2011,2,1,2011,1
20110906,6-Sep-11,3,Tuesday,Martes,Mardi,6,249,37,September,Septiembre,Septembre,9,3,2011,2,1,2011,1
20110907,7-Sep-11,4,Wednesday,Miércoles,Mercredi,7,250,37,September,Septiembre,Septembre,9,3,2011,2,1,2011,1
20110908,8-Sep-11,5,Thursday,Jueves,Jeudi,8,251,37,September,Septiembre,Septembre,9,3,2011,2,1,2011,1
20110909,9-Sep-11,6,Friday,Viernes,Vendredi,9,252,37,September,Septiembre,Septembre,9,3,2011,2,1,2011,1
20110910,10-Sep-11,7,Saturday,Sábado,Samedi,10,253,37,September,Septiembre,Septembre,9,3,2011,2,1,2011,1
20110911,11-Sep-11,1,Sunday,Domingo,Dimanche,11,254,38,September,Septiembre,Septembre,9,3,2011,2,1,2011,1
20110912,12-Sep-11,2,Monday,Lunes,Lundi,12,255,38,September,Septiembre,Septembre,9,3,2011,2,1,2011,1
20110913,13-Sep-11,3,Tuesday,Martes,Mardi,13,256,38,September,Septiembre,Septembre,9,3,2011,2,1,2011,1
20110914,14-Sep-11,4,Wednesday,Miércoles,Mercredi,14,257,38,September,Septiembre,Septembre,9,3,2011,2,1,2011,1
20110915,15-Sep-11,5,Thursday,Jueves,Jeudi,15,258,38,September,Septiembre,Septembre,9,3,2011,2,1,2011,1
20110916,16-Sep-11,6,Friday,Viernes,Vendredi,16,259,38,September,Septiembre,Septembre,9,3,2011,2,1,2011,1
20110917,17-Sep-11,7,Saturday,Sábado,Samedi,17,260,38,September,Septiembre,Septembre,9,3,2011,2,1,2011,1
20110918,18-Sep-11,1,Sunday,Domingo,Dimanche,18,261,39,September,Septiembre,Septembre,9,3,2011,2,1,2011,1
20110919,19-Sep-11,2,Monday,Lunes,Lundi,19,262,39,September,Septiembre,Septembre,9,3,2011,2,1,2011,1
20110920,20-Sep-11,3,Tuesday,Martes,Mardi,20,263,39,September,Septiembre,Septembre,9,3,2011,2,1,2011,1
20110921,21-Sep-11,4,Wednesday,Miércoles,Mercredi,21,264,39,September,Septiembre,Septembre,9,3,2011,2,1,2011,1
20110922,22-Sep-11,5,Thursday,Jueves,Jeudi,22,265,39,September,Septiembre,Septembre,9,3,2011,2,1,2011,1
20110923,23-Sep-11,6,Friday,Viernes,Vendredi,23,266,39,September,Septiembre,Septembre,9,3,2011,2,1,2011,1
20110924,24-Sep-11,7,Saturday,Sábado,Samedi,24,267,39,September,Septiembre,Septembre,9,3,2011,2,1,2011,1
20110925,25-Sep-11,1,Sunday,Domingo,Dimanche,25,268,40,September,Septiembre,Septembre,9,3,2011,2,1,2011,1
20110926,26-Sep-11,2,Monday,Lunes,Lundi,26,269,40,September,Septiembre,Septembre,9,3,2011,2,1,2011,1
20110927,27-Sep-11,3,Tuesday,Martes,Mardi,27,270,40,September,Septiembre,Septembre,9,3,2011,2,1,2011,1
20110928,28-Sep-11,4,Wednesday,Miércoles,Mercredi,28,271,40,September,Septiembre,Septembre,9,3,2011,2,1,2011,1
20110929,29-Sep-11,5,Thursday,Jueves,Jeudi,29,272,40,September,Septiembre,Septembre,9,3,2011,2,1,2011,1
20110930,30-Sep-11,6,Friday,Viernes,Vendredi,30,273,40,September,Septiembre,Septembre,9,3,2011,2,1,2011,1
20111001,1-Oct-11,7,Saturday,Sábado,Samedi,1,274,40,October,Octubre,Octobre,10,4,2011,2,2,2011,1
20111002,2-Oct-11,1,Sunday,Domingo,Dimanche,2,275,41,October,Octubre,Octobre,10,4,2011,2,2,2011,1
20111003,3-Oct-11,2,Monday,Lunes,Lundi,3,276,41,October,Octubre,Octobre,10,4,2011,2,2,2011,1
20111004,4-Oct-11,3,Tuesday,Martes,Mardi,4,277,41,October,Octubre,Octobre,10,4,2011,2,2,2011,1
20111005,5-Oct-11,4,Wednesday,Miércoles,Mercredi,5,278,41,October,Octubre,Octobre,10,4,2011,2,2,2011,1
20111006,6-Oct-11,5,Thursday,Jueves,Jeudi,6,279,41,October,Octubre,Octobre,10,4,2011,2,2,2011,1
20111007,7-Oct-11,6,Friday,Viernes,Vendredi,7,280,41,October,Octubre,Octobre,10,4,2011,2,2,2011,1
20111008,8-Oct-11,7,Saturday,Sábado,Samedi,8,281,41,October,Octubre,Octobre,10,4,2011,2,2,2011,1
20111009,9-Oct-11,1,Sunday,Domingo,Dimanche,9,282,42,October,Octubre,Octobre,10,4,2011,2,2,2011,1
20111010,10-Oct-11,2,Monday,Lunes,Lundi,10,283,42,October,Octubre,Octobre,10,4,2011,2,2,2011,1
20111011,11-Oct-11,3,Tuesday,Martes,Mardi,11,284,42,October,Octubre,Octobre,10,4,2011,2,2,2011,1
20111012,12-Oct-11,4,Wednesday,Miércoles,Mercredi,12,285,42,October,Octubre,Octobre,10,4,2011,2,2,2011,1
20111013,13-Oct-11,5,Thursday,Jueves,Jeudi,13,286,42,October,Octubre,Octobre,10,4,2011,2,2,2011,1
20111014,14-Oct-11,6,Friday,Viernes,Vendredi,14,287,42,October,Octubre,Octobre,10,4,2011,2,2,2011,1
20111015,15-Oct-11,7,Saturday,Sábado,Samedi,15,288,42,October,Octubre,Octobre,10,4,2011,2,2,2011,1
20111016,16-Oct-11,1,Sunday,Domingo,Dimanche,16,289,43,October,Octubre,Octobre,10,4,2011,2,2,2011,1
20111017,17-Oct-11,2,Monday,Lunes,Lundi,17,290,43,October,Octubre,Octobre,10,4,2011,2,2,2011,1
20111018,18-Oct-11,3,Tuesday,Martes,Mardi,18,291,43,October,Octubre,Octobre,10,4,2011,2,2,2011,1
20111019,19-Oct-11,4,Wednesday,Miércoles,Mercredi,19,292,43,October,Octubre,Octobre,10,4,2011,2,2,2011,1
20111020,20-Oct-11,5,Thursday,Jueves,Jeudi,20,293,43,October,Octubre,Octobre,10,4,2011,2,2,2011,1
20111021,21-Oct-11,6,Friday,Viernes,Vendredi,21,294,43,October,Octubre,Octobre,10,4,2011,2,2,2011,1
20111022,22-Oct-11,7,Saturday,Sábado,Samedi,22,295,43,October,Octubre,Octobre,10,4,2011,2,2,2011,1
20111023,23-Oct-11,1,Sunday,Domingo,Dimanche,23,296,44,October,Octubre,Octobre,10,4,2011,2,2,2011,1
20111024,24-Oct-11,2,Monday,Lunes,Lundi,24,297,44,October,Octubre,Octobre,10,4,2011,2,2,2011,1
20111025,25-Oct-11,3,Tuesday,Martes,Mardi,25,298,44,October,Octubre,Octobre,10,4,2011,2,2,2011,1
20111026,26-Oct-11,4,Wednesday,Miércoles,Mercredi,26,299,44,October,Octubre,Octobre,10,4,2011,2,2,2011,1
20111027,27-Oct-11,5,Thursday,Jueves,Jeudi,27,300,44,October,Octubre,Octobre,10,4,2011,2,2,2011,1
20111028,28-Oct-11,6,Friday,Viernes,Vendredi,28,301,44,October,Octubre,Octobre,10,4,2011,2,2,2011,1
20111029,29-Oct-11,7,Saturday,Sábado,Samedi,29,302,44,October,Octubre,Octobre,10,4,2011,2,2,2011,1
20111030,30-Oct-11,1,Sunday,Domingo,Dimanche,30,303,45,October,Octubre,Octobre,10,4,2011,2,2,2011,1
20111031,31-Oct-11,2,Monday,Lunes,Lundi,31,304,45,October,Octubre,Octobre,10,4,2011,2,2,2011,1
20111101,1-Nov-11,3,Tuesday,Martes,Mardi,1,305,45,November,Noviembre,Novembre,11,4,2011,2,2,2011,1
20111102,2-Nov-11,4,Wednesday,Miércoles,Mercredi,2,306,45,November,Noviembre,Novembre,11,4,2011,2,2,2011,1
20111103,3-Nov-11,5,Thursday,Jueves,Jeudi,3,307,45,November,Noviembre,Novembre,11,4,2011,2,2,2011,1
20111104,4-Nov-11,6,Friday,Viernes,Vendredi,4,308,45,November,Noviembre,Novembre,11,4,2011,2,2,2011,1
20111105,5-Nov-11,7,Saturday,Sábado,Samedi,5,309,45,November,Noviembre,Novembre,11,4,2011,2,2,2011,1
20111106,6-Nov-11,1,Sunday,Domingo,Dimanche,6,310,46,November,Noviembre,Novembre,11,4,2011,2,2,2011,1
20111107,7-Nov-11,2,Monday,Lunes,Lundi,7,311,46,November,Noviembre,Novembre,11,4,2011,2,2,2011,1
20111108,8-Nov-11,3,Tuesday,Martes,Mardi,8,312,46,November,Noviembre,Novembre,11,4,2011,2,2,2011,1
20111109,9-Nov-11,4,Wednesday,Miércoles,Mercredi,9,313,46,November,Noviembre,Novembre,11,4,2011,2,2,2011,1
20111110,10-Nov-11,5,Thursday,Jueves,Jeudi,10,314,46,November,Noviembre,Novembre,11,4,2011,2,2,2011,1
20111111,11-Nov-11,6,Friday,Viernes,Vendredi,11,315,46,November,Noviembre,Novembre,11,4,2011,2,2,2011,1
20111112,12-Nov-11,7,Saturday,Sábado,Samedi,12,316,46,November,Noviembre,Novembre,11,4,2011,2,2,2011,1
20111113,13-Nov-11,1,Sunday,Domingo,Dimanche,13,317,47,November,Noviembre,Novembre,11,4,2011,2,2,2011,1
20111114,14-Nov-11,2,Monday,Lunes,Lundi,14,318,47,November,Noviembre,Novembre,11,4,2011,2,2,2011,1
20111115,15-Nov-11,3,Tuesday,Martes,Mardi,15,319,47,November,Noviembre,Novembre,11,4,2011,2,2,2011,1
20111116,16-Nov-11,4,Wednesday,Miércoles,Mercredi,16,320,47,November,Noviembre,Novembre,11,4,2011,2,2,2011,1
20111117,17-Nov-11,5,Thursday,Jueves,Jeudi,17,321,47,November,Noviembre,Novembre,11,4,2011,2,2,2011,1
20111118,18-Nov-11,6,Friday,Viernes,Vendredi,18,322,47,November,Noviembre,Novembre,11,4,2011,2,2,2011,1
20111119,19-Nov-11,7,Saturday,Sábado,Samedi,19,323,47,November,Noviembre,Novembre,11,4,2011,2,2,2011,1
20111120,20-Nov-11,1,Sunday,Domingo,Dimanche,20,324,48,November,Noviembre,Novembre,11,4,2011,2,2,2011,1
20111121,21-Nov-11,2,Monday,Lunes,Lundi,21,325,48,November,Noviembre,Novembre,11,4,2011,2,2,2011,1
20111122,22-Nov-11,3,Tuesday,Martes,Mardi,22,326,48,November,Noviembre,Novembre,11,4,2011,2,2,2011,1
20111123,23-Nov-11,4,Wednesday,Miércoles,Mercredi,23,327,48,November,Noviembre,Novembre,11,4,2011,2,2,2011,1
20111124,24-Nov-11,5,Thursday,Jueves,Jeudi,24,328,48,November,Noviembre,Novembre,11,4,2011,2,2,2011,1
20111125,25-Nov-11,6,Friday,Viernes,Vendredi,25,329,48,November,Noviembre,Novembre,11,4,2011,2,2,2011,1
20111126,26-Nov-11,7,Saturday,Sábado,Samedi,26,330,48,November,Noviembre,Novembre,11,4,2011,2,2,2011,1
20111127,27-Nov-11,1,Sunday,Domingo,Dimanche,27,331,49,November,Noviembre,Novembre,11,4,2011,2,2,2011,1
20111128,28-Nov-11,2,Monday,Lunes,Lundi,28,332,49,November,Noviembre,Novembre,11,4,2011,2,2,2011,1
20111129,29-Nov-11,3,Tuesday,Martes,Mardi,29,333,49,November,Noviembre,Novembre,11,4,2011,2,2,2011,1
20111130,30-Nov-11,4,Wednesday,Miércoles,Mercredi,30,334,49,November,Noviembre,Novembre,11,4,2011,2,2,2011,1
20111201,1-Dec-11,5,Thursday,Jueves,Jeudi,1,335,49,December,Diciembre,Décembre,12,4,2011,2,2,2011,1
20111202,2-Dec-11,6,Friday,Viernes,Vendredi,2,336,49,December,Diciembre,Décembre,12,4,2011,2,2,2011,1
20111203,3-Dec-11,7,Saturday,Sábado,Samedi,3,337,49,December,Diciembre,Décembre,12,4,2011,2,2,2011,1
20111204,4-Dec-11,1,Sunday,Domingo,Dimanche,4,338,50,December,Diciembre,Décembre,12,4,2011,2,2,2011,1
20111205,5-Dec-11,2,Monday,Lunes,Lundi,5,339,50,December,Diciembre,Décembre,12,4,2011,2,2,2011,1
20111206,6-Dec-11,3,Tuesday,Martes,Mardi,6,340,50,December,Diciembre,Décembre,12,4,2011,2,2,2011,1
20111207,7-Dec-11,4,Wednesday,Miércoles,Mercredi,7,341,50,December,Diciembre,Décembre,12,4,2011,2,2,2011,1
20111208,8-Dec-11,5,Thursday,Jueves,Jeudi,8,342,50,December,Diciembre,Décembre,12,4,2011,2,2,2011,1
20111209,9-Dec-11,6,Friday,Viernes,Vendredi,9,343,50,December,Diciembre,Décembre,12,4,2011,2,2,2011,1
20111210,10-Dec-11,7,Saturday,Sábado,Samedi,10,344,50,December,Diciembre,Décembre,12,4,2011,2,2,2011,1
20111211,11-Dec-11,1,Sunday,Domingo,Dimanche,11,345,51,December,Diciembre,Décembre,12,4,2011,2,2,2011,1
20111212,12-Dec-11,2,Monday,Lunes,Lundi,12,346,51,December,Diciembre,Décembre,12,4,2011,2,2,2011,1
20111213,13-Dec-11,3,Tuesday,Martes,Mardi,13,347,51,December,Diciembre,Décembre,12,4,2011,2,2,2011,1
20111214,14-Dec-11,4,Wednesday,Miércoles,Mercredi,14,348,51,December,Diciembre,Décembre,12,4,2011,2,2,2011,1
20111215,15-Dec-11,5,Thursday,Jueves,Jeudi,15,349,51,December,Diciembre,Décembre,12,4,2011,2,2,2011,1
20111216,16-Dec-11,6,Friday,Viernes,Vendredi,16,350,51,December,Diciembre,Décembre,12,4,2011,2,2,2011,1
20111217,17-Dec-11,7,Saturday,Sábado,Samedi,17,351,51,December,Diciembre,Décembre,12,4,2011,2,2,2011,1
20111218,18-Dec-11,1,Sunday,Domingo,Dimanche,18,352,52,December,Diciembre,Décembre,12,4,2011,2,2,2011,1
20111219,19-Dec-11,2,Monday,Lunes,Lundi,19,353,52,December,Diciembre,Décembre,12,4,2011,2,2,2011,1
20111220,20-Dec-11,3,Tuesday,Martes,Mardi,20,354,52,December,Diciembre,Décembre,12,4,2011,2,2,2011,1
20111221,21-Dec-11,4,Wednesday,Miércoles,Mercredi,21,355,52,December,Diciembre,Décembre,12,4,2011,2,2,2011,1
20111222,22-Dec-11,5,Thursday,Jueves,Jeudi,22,356,52,December,Diciembre,Décembre,12,4,2011,2,2,2011,1
20111223,23-Dec-11,6,Friday,Viernes,Vendredi,23,357,52,December,Diciembre,Décembre,12,4,2011,2,2,2011,1
20111224,24-Dec-11,7,Saturday,Sábado,Samedi,24,358,52,December,Diciembre,Décembre,12,4,2011,2,2,2011,1
20111225,25-Dec-11,1,Sunday,Domingo,Dimanche,25,359,53,December,Diciembre,Décembre,12,4,2011,2,2,2011,1
20111226,26-Dec-11,2,Monday,Lunes,Lundi,26,360,53,December,Diciembre,Décembre,12,4,2011,2,2,2011,1
20111227,27-Dec-11,3,Tuesday,Martes,Mardi,27,361,53,December,Diciembre,Décembre,12,4,2011,2,2,2011,1
20111228,28-Dec-11,4,Wednesday,Miércoles,Mercredi,28,362,53,December,Diciembre,Décembre,12,4,2011,2,2,2011,1
20111229,29-Dec-11,5,Thursday,Jueves,Jeudi,29,363,53,December,Diciembre,Décembre,12,4,2011,2,2,2011,1
20111230,30-Dec-11,6,Friday,Viernes,Vendredi,30,364,53,December,Diciembre,Décembre,12,4,2011,2,2,2011,1
20111231,31-Dec-11,7,Saturday,Sábado,Samedi,31,365,53,December,Diciembre,Décembre,12,4,2011,2,2,2011,1
20120101,1-Jan-12,1,Sunday,Domingo,Dimanche,1,1,1,January,Enero,Janvier,1,1,2012,1,3,2011,2
20120102,2-Jan-12,2,Monday,Lunes,Lundi,2,2,1,January,Enero,Janvier,1,1,2012,1,3,2011,2
20120103,3-Jan-12,3,Tuesday,Martes,Mardi,3,3,1,January,Enero,Janvier,1,1,2012,1,3,2011,2
20120104,4-Jan-12,4,Wednesday,Miércoles,Mercredi,4,4,1,January,Enero,Janvier,1,1,2012,1,3,2011,2
20120105,5-Jan-12,5,Thursday,Jueves,Jeudi,5,5,1,January,Enero,Janvier,1,1,2012,1,3,2011,2
20120106,6-Jan-12,6,Friday,Viernes,Vendredi,6,6,1,January,Enero,Janvier,1,1,2012,1,3,2011,2
20120107,7-Jan-12,7,Saturday,Sábado,Samedi,7,7,1,January,Enero,Janvier,1,1,2012,1,3,2011,2
20120108,8-Jan-12,1,Sunday,Domingo,Dimanche,8,8,2,January,Enero,Janvier,1,1,2012,1,3,2011,2
20120109,9-Jan-12,2,Monday,Lunes,Lundi,9,9,2,January,Enero,Janvier,1,1,2012,1,3,2011,2
20120110,10-Jan-12,3,Tuesday,Martes,Mardi,10,10,2,January,Enero,Janvier,1,1,2012,1,3,2011,2
20120111,11-Jan-12,4,Wednesday,Miércoles,Mercredi,11,11,2,January,Enero,Janvier,1,1,2012,1,3,2011,2
20120112,12-Jan-12,5,Thursday,Jueves,Jeudi,12,12,2,January,Enero,Janvier,1,1,2012,1,3,2011,2
20120113,13-Jan-12,6,Friday,Viernes,Vendredi,13,13,2,January,Enero,Janvier,1,1,2012,1,3,2011,2
20120114,14-Jan-12,7,Saturday,Sábado,Samedi,14,14,2,January,Enero,Janvier,1,1,2012,1,3,2011,2
20120115,15-Jan-12,1,Sunday,Domingo,Dimanche,15,15,3,January,Enero,Janvier,1,1,2012,1,3,2011,2
20120116,16-Jan-12,2,Monday,Lunes,Lundi,16,16,3,January,Enero,Janvier,1,1,2012,1,3,2011,2
20120117,17-Jan-12,3,Tuesday,Martes,Mardi,17,17,3,January,Enero,Janvier,1,1,2012,1,3,2011,2
20120118,18-Jan-12,4,Wednesday,Miércoles,Mercredi,18,18,3,January,Enero,Janvier,1,1,2012,1,3,2011,2
20120119,19-Jan-12,5,Thursday,Jueves,Jeudi,19,19,3,January,Enero,Janvier,1,1,2012,1,3,2011,2
20120120,20-Jan-12,6,Friday,Viernes,Vendredi,20,20,3,January,Enero,Janvier,1,1,2012,1,3,2011,2
20120121,21-Jan-12,7,Saturday,Sábado,Samedi,21,21,3,January,Enero,Janvier,1,1,2012,1,3,2011,2
20120122,22-Jan-12,1,Sunday,Domingo,Dimanche,22,22,4,January,Enero,Janvier,1,1,2012,1,3,2011,2
20120123,23-Jan-12,2,Monday,Lunes,Lundi,23,23,4,January,Enero,Janvier,1,1,2012,1,3,2011,2
20120124,24-Jan-12,3,Tuesday,Martes,Mardi,24,24,4,January,Enero,Janvier,1,1,2012,1,3,2011,2
20120125,25-Jan-12,4,Wednesday,Miércoles,Mercredi,25,25,4,January,Enero,Janvier,1,1,2012,1,3,2011,2
20120126,26-Jan-12,5,Thursday,Jueves,Jeudi,26,26,4,January,Enero,Janvier,1,1,2012,1,3,2011,2
20120127,27-Jan-12,6,Friday,Viernes,Vendredi,27,27,4,January,Enero,Janvier,1,1,2012,1,3,2011,2
20120128,28-Jan-12,7,Saturday,Sábado,Samedi,28,28,4,January,Enero,Janvier,1,1,2012,1,3,2011,2
20120129,29-Jan-12,1,Sunday,Domingo,Dimanche,29,29,5,January,Enero,Janvier,1,1,2012,1,3,2011,2
20120130,30-Jan-12,2,Monday,Lunes,Lundi,30,30,5,January,Enero,Janvier,1,1,2012,1,3,2011,2
20120131,31-Jan-12,3,Tuesday,Martes,Mardi,31,31,5,January,Enero,Janvier,1,1,2012,1,3,2011,2
20120201,1-Feb-12,4,Wednesday,Miércoles,Mercredi,1,32,5,February,Febrero,Février,2,1,2012,1,3,2011,2
20120202,2-Feb-12,5,Thursday,Jueves,Jeudi,2,33,5,February,Febrero,Février,2,1,2012,1,3,2011,2
20120203,3-Feb-12,6,Friday,Viernes,Vendredi,3,34,5,February,Febrero,Février,2,1,2012,1,3,2011,2
20120204,4-Feb-12,7,Saturday,Sábado,Samedi,4,35,5,February,Febrero,Février,2,1,2012,1,3,2011,2
20120205,5-Feb-12,1,Sunday,Domingo,Dimanche,5,36,6,February,Febrero,Février,2,1,2012,1,3,2011,2
20120206,6-Feb-12,2,Monday,Lunes,Lundi,6,37,6,February,Febrero,Février,2,1,2012,1,3,2011,2
20120207,7-Feb-12,3,Tuesday,Martes,Mardi,7,38,6,February,Febrero,Février,2,1,2012,1,3,2011,2
20120208,8-Feb-12,4,Wednesday,Miércoles,Mercredi,8,39,6,February,Febrero,Février,2,1,2012,1,3,2011,2
20120209,9-Feb-12,5,Thursday,Jueves,Jeudi,9,40,6,February,Febrero,Février,2,1,2012,1,3,2011,2
20120210,10-Feb-12,6,Friday,Viernes,Vendredi,10,41,6,February,Febrero,Février,2,1,2012,1,3,2011,2
20120211,11-Feb-12,7,Saturday,Sábado,Samedi,11,42,6,February,Febrero,Février,2,1,2012,1,3,2011,2
20120212,12-Feb-12,1,Sunday,Domingo,Dimanche,12,43,7,February,Febrero,Février,2,1,2012,1,3,2011,2
20120213,13-Feb-12,2,Monday,Lunes,Lundi,13,44,7,February,Febrero,Février,2,1,2012,1,3,2011,2
20120214,14-Feb-12,3,Tuesday,Martes,Mardi,14,45,7,February,Febrero,Février,2,1,2012,1,3,2011,2
20120215,15-Feb-12,4,Wednesday,Miércoles,Mercredi,15,46,7,February,Febrero,Février,2,1,2012,1,3,2011,2
20120216,16-Feb-12,5,Thursday,Jueves,Jeudi,16,47,7,February,Febrero,Février,2,1,2012,1,3,2011,2
20120217,17-Feb-12,6,Friday,Viernes,Vendredi,17,48,7,February,Febrero,Février,2,1,2012,1,3,2011,2
20120218,18-Feb-12,7,Saturday,Sábado,Samedi,18,49,7,February,Febrero,Février,2,1,2012,1,3,2011,2
20120219,19-Feb-12,1,Sunday,Domingo,Dimanche,19,50,8,February,Febrero,Février,2,1,2012,1,3,2011,2
20120220,20-Feb-12,2,Monday,Lunes,Lundi,20,51,8,February,Febrero,Février,2,1,2012,1,3,2011,2
20120221,21-Feb-12,3,Tuesday,Martes,Mardi,21,52,8,February,Febrero,Février,2,1,2012,1,3,2011,2
20120222,22-Feb-12,4,Wednesday,Miércoles,Mercredi,22,53,8,February,Febrero,Février,2,1,2012,1,3,2011,2
20120223,23-Feb-12,5,Thursday,Jueves,Jeudi,23,54,8,February,Febrero,Février,2,1,2012,1,3,2011,2
20120224,24-Feb-12,6,Friday,Viernes,Vendredi,24,55,8,February,Febrero,Février,2,1,2012,1,3,2011,2
20120225,25-Feb-12,7,Saturday,Sábado,Samedi,25,56,8,February,Febrero,Février,2,1,2012,1,3,2011,2
20120226,26-Feb-12,1,Sunday,Domingo,Dimanche,26,57,9,February,Febrero,Février,2,1,2012,1,3,2011,2
20120227,27-Feb-12,2,Monday,Lunes,Lundi,27,58,9,February,Febrero,Février,2,1,2012,1,3,2011,2
20120228,28-Feb-12,3,Tuesday,Martes,Mardi,28,59,9,February,Febrero,Février,2,1,2012,1,3,2011,2
20120229,29-Feb-12,4,Wednesday,Miércoles,Mercredi,29,60,9,February,Febrero,Février,2,1,2012,1,3,2011,2
20120301,1-Mar-12,5,Thursday,Jueves,Jeudi,1,61,9,March,Marzo,Mars,3,1,2012,1,3,2011,2
20120302,2-Mar-12,6,Friday,Viernes,Vendredi,2,62,9,March,Marzo,Mars,3,1,2012,1,3,2011,2
20120303,3-Mar-12,7,Saturday,Sábado,Samedi,3,63,9,March,Marzo,Mars,3,1,2012,1,3,2011,2
20120304,4-Mar-12,1,Sunday,Domingo,Dimanche,4,64,10,March,Marzo,Mars,3,1,2012,1,3,2011,2
